Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,1,1,0,0,16.2,0,0,0,0,6.800000000000001,0,0,0,0,0.223,53.660000000000004,119.97,0.04,1021,1.2000000000000002,32,3
2019,1,1,0,15,16.2,0,0,0,0,6.800000000000001,0,0,0,0,0.223,53.660000000000004,116.67,0.04,1021,1.2000000000000002,33,3
2019,1,1,0,30,16.2,0,0,0,0,6.800000000000001,0,0,0,0,0.222,53.660000000000004,113.38,0.04,1021,1.2000000000000002,33,3
2019,1,1,0,45,16.2,0,0,0,0,7.2,0,0,0,0,0.222,55.300000000000004,110.11,0.04,1021,1.3,33,3
2019,1,1,1,0,16.2,0,0,0,0,7.2,0,0,0,0,0.222,55.300000000000004,106.86,0.04,1021,1.3,33,3.1
2019,1,1,1,15,16.2,0,0,0,0,7.2,0,0,0,0,0.222,55.300000000000004,103.63,0.04,1021,1.3,34,3
2019,1,1,1,30,16.3,0,0,0,0,7.2,0,0,0,0,0.222,55,100.43,0.04,1022,1.3,36,3
2019,1,1,1,45,16.400000000000002,0,0,0,0,7.4,0,0,0,0,0.222,55.300000000000004,97.26,0.04,1022,1.4000000000000001,37,3
2019,1,1,2,0,16.400000000000002,0,0,0,0,7.4,0,0,0,0,0.222,55.300000000000004,94.12,0.04,1022,1.4000000000000001,38,2.9000000000000004
2019,1,1,2,15,16.900000000000002,0,0,0,0,7.4,0,0,0,0,0.222,53.58,91.01,0.04,1022,1.4000000000000001,38,2.9000000000000004
2019,1,1,2,30,17.3,9,22,9,0,7.4,9,22,0,9,0.222,52.24,87.67,0.04,1022,1.4000000000000001,39,2.8000000000000003
2019,1,1,2,45,17.8,28,77,35,0,7.4,28,77,0,35,0.222,50.730000000000004,84.77,0.04,1023,1.4000000000000001,39,2.8000000000000003
2019,1,1,3,0,18.2,51,142,71,0,7.5,51,142,0,71,0.222,49.480000000000004,81.84,0.04,1023,1.5,39,2.7
2019,1,1,3,15,18.7,73,207,113,0,7.5,73,207,0,113,0.222,47.96,78.94,0.04,1023,1.5,39,2.6
2019,1,1,3,30,19.1,93,267,157,0,7.5,93,267,0,157,0.222,46.78,76.10000000000001,0.04,1023,1.5,38,2.5
2019,1,1,3,45,19.6,111,320,203,0,6.9,111,320,0,203,0.222,43.57,73.31,0.04,1023,1.5,38,2.3000000000000003
2019,1,1,4,0,20,127,368,249,2,6.9,130,37,0,142,0.222,42.5,70.60000000000001,0.04,1023,1.5,38,2.2
2019,1,1,4,15,20.6,140,410,294,2,6.9,155,71,0,182,0.222,40.96,67.97,0.04,1023,1.5,35,2
2019,1,1,4,30,21.200000000000003,152,447,338,2,6.9,178,103,0,221,0.222,39.480000000000004,65.44,0.04,1023,1.5,32,1.8
2019,1,1,4,45,21.8,162,483,381,1,5.7,162,483,0,381,0.222,35.22,63.01,0.04,1023,1.5,30,1.6
2019,1,1,5,0,22.400000000000002,171,511,421,2,5.800000000000001,219,168,0,301,0.222,33.96,60.7,0.04,1023,1.5,27,1.5
2019,1,1,5,15,22.8,181,535,460,1,5.800000000000001,181,535,0,460,0.222,33.15,58.52,0.04,1023,1.5,108,1.4000000000000001
2019,1,1,5,30,23.1,187,556,495,1,5.7,187,556,0,495,0.222,32.52,56.49,0.04,1022,1.5,188,1.3
2019,1,1,5,45,23.5,173,635,540,1,6,173,635,0,540,0.223,32.230000000000004,54.63,0.04,1022,1.5,268,1.2000000000000002
2019,1,1,6,0,23.8,177,650,568,1,6,177,650,0,568,0.223,31.66,52.95,0.04,1022,1.5,349,1.1
2019,1,1,6,15,24,180,662,593,1,5.9,180,662,0,593,0.222,31.25,51.480000000000004,0.04,1021,1.5,334,1.2000000000000002
2019,1,1,6,30,24.200000000000003,183,672,613,0,5.9,183,672,0,613,0.222,30.88,50.22,0.04,1021,1.5,318,1.3
2019,1,1,6,45,24.5,183,688,633,0,6.7,183,688,0,633,0.222,31.86,49.2,0.04,1021,1.5,303,1.4000000000000001
2019,1,1,7,0,24.700000000000003,185,694,645,0,6.6000000000000005,185,694,0,645,0.222,31.45,48.44,0.04,1020,1.5,288,1.4000000000000001
2019,1,1,7,15,24.8,186,697,653,0,6.6000000000000005,186,697,0,653,0.222,31.26,47.93,0.04,1020,1.5,285,1.6
2019,1,1,7,30,24.900000000000002,186,699,657,1,6.6000000000000005,186,699,0,657,0.222,31.080000000000002,47.7,0.04,1020,1.5,282,1.8
2019,1,1,7,45,25,182,709,659,0,8,182,709,0,659,0.222,33.81,47.75,0.04,1019,1.5,279,2
2019,1,1,8,0,25.1,181,707,654,1,8,181,707,0,654,0.222,33.61,48.07,0.04,1019,1.5,276,2.2
2019,1,1,8,15,25.200000000000003,180,703,644,0,8,180,703,0,644,0.222,33.410000000000004,48.660000000000004,0.04,1019,1.5,275,2.4000000000000004
2019,1,1,8,30,25.200000000000003,179,697,631,1,8,179,697,0,631,0.222,33.410000000000004,49.52,0.04,1019,1.5,275,2.6
2019,1,1,8,45,25.200000000000003,182,673,609,0,9.5,182,673,0,609,0.222,37.050000000000004,50.620000000000005,0.04,1018,1.5,274,2.8000000000000003
2019,1,1,9,0,25.200000000000003,179,662,587,1,9.5,179,662,0,587,0.222,37.050000000000004,51.95,0.04,1018,1.5,273,3
2019,1,1,9,15,25.1,178,649,564,1,9.5,178,649,0,564,0.223,37.27,53.49,0.04,1018,1.5,273,3.2
2019,1,1,9,30,25,174,634,535,0,9.5,174,634,0,535,0.223,37.49,55.230000000000004,0.04,1018,1.5,272,3.3000000000000003
2019,1,1,9,45,25,161,638,507,1,11,161,638,0,507,0.223,41.39,57.15,0.04,1018,1.5,272,3.5
2019,1,1,10,0,24.900000000000002,155,616,471,0,11,155,616,0,471,0.223,41.64,59.230000000000004,0.04,1018,1.5,271,3.7
2019,1,1,10,15,24.700000000000003,149,591,431,0,11,149,591,0,431,0.224,42.13,61.46,0.04,1018,1.5,271,3.7
2019,1,1,10,30,24.5,144,562,392,1,11,144,562,0,392,0.224,42.64,63.81,0.04,1018,1.5,271,3.8000000000000003
2019,1,1,10,45,24.3,130,548,351,1,12.4,130,548,0,351,0.224,47.47,66.27,0.04,1018,1.5,271,3.9000000000000004
2019,1,1,11,0,24.1,121,506,304,1,12.4,121,506,0,304,0.225,48.04,68.84,0.04,1018,1.6,271,4
2019,1,1,11,15,23.700000000000003,111,459,256,1,12.4,111,459,0,256,0.225,49.2,71.5,0.04,1018,1.6,271,3.8000000000000003
2019,1,1,11,30,23.200000000000003,98,404,208,1,12.4,98,404,0,208,0.226,50.7,74.24,0.04,1018,1.6,271,3.6
2019,1,1,11,45,22.700000000000003,83,359,164,0,13.9,83,359,0,164,0.226,57.69,77.04,0.04,1019,1.6,272,3.5
2019,1,1,12,0,22.3,68,282,117,0,13.9,68,282,0,117,0.227,59.11,79.91,0.04,1019,1.6,272,3.3000000000000003
2019,1,1,12,15,21.900000000000002,49,193,73,0,13.9,49,193,0,73,0.227,60.56,82.82000000000001,0.04,1019,1.6,272,3.3000000000000003
2019,1,1,12,30,21.6,28,97,35,0,13.9,28,97,0,35,0.228,61.68,85.75,0.04,1019,1.6,273,3.3000000000000003
2019,1,1,12,45,21.200000000000003,9,20,9,0,15.4,9,20,0,9,0.228,69.4,88.62,0.04,1019,1.6,273,3.2
2019,1,1,13,0,20.900000000000002,0,0,0,0,15.4,0,0,0,0,0.229,70.69,92.05,0.04,1019,1.6,273,3.2
2019,1,1,13,15,20.8,0,0,0,0,15.4,0,0,0,0,0.229,71.12,95.17,0.04,1019,1.6,272,3.2
2019,1,1,13,30,20.6,0,0,0,0,15.4,0,0,0,0,0.23,72,98.32000000000001,0.04,1019,1.6,270,3.2
2019,1,1,13,45,20.5,0,0,0,0,16.5,0,0,0,0,0.23,77.63,101.5,0.04,1019,1.6,269,3.3000000000000003
2019,1,1,14,0,20.400000000000002,0,0,0,0,16.5,0,0,0,0,0.23,78.18,104.71000000000001,0.04,1020,1.6,268,3.3000000000000003
2019,1,1,14,15,20.3,0,0,0,0,16.5,0,0,0,0,0.231,78.66,107.95,0.04,1020,1.6,267,3.3000000000000003
2019,1,1,14,30,20.200000000000003,0,0,0,0,16.5,0,0,0,0,0.231,79.15,111.2,0.04,1020,1.6,266,3.4000000000000004
2019,1,1,14,45,20.1,0,0,0,8,17.2,0,0,0,0,0.231,83.21000000000001,114.48,0.04,1020,1.6,265,3.4000000000000004
2019,1,1,15,0,20.1,0,0,0,1,17.2,0,0,0,0,0.231,83.21000000000001,117.77,0.04,1020,1.6,264,3.4000000000000004
2019,1,1,15,15,20,0,0,0,0,17.1,0,0,0,0,0.231,83.65,121.09,0.04,1019,1.6,265,3.4000000000000004
2019,1,1,15,30,19.900000000000002,0,0,0,0,17.1,0,0,0,0,0.231,84.17,124.41,0.04,1019,1.7000000000000002,265,3.4000000000000004
2019,1,1,15,45,19.900000000000002,0,0,0,0,17.5,0,0,0,0,0.231,86.17,127.75,0.04,1019,1.7000000000000002,265,3.4000000000000004
2019,1,1,16,0,19.8,0,0,0,0,17.5,0,0,0,0,0.231,86.71000000000001,131.1,0.04,1019,1.7000000000000002,265,3.4000000000000004
2019,1,1,16,15,19.700000000000003,0,0,0,0,17.5,0,0,0,0,0.231,87.24,134.46,0.04,1019,1.7000000000000002,266,3.4000000000000004
2019,1,1,16,30,19.700000000000003,0,0,0,0,17.5,0,0,0,0,0.231,87.24,137.83,0.04,1019,1.8,268,3.4000000000000004
2019,1,1,16,45,19.700000000000003,0,0,0,0,17.8,0,0,0,0,0.231,88.62,141.21,0.04,1019,1.8,269,3.4000000000000004
2019,1,1,17,0,19.6,0,0,0,8,17.8,0,0,0,0,0.231,89.17,144.6,0.04,1019,1.8,270,3.4000000000000004
2019,1,1,17,15,19.6,0,0,0,0,17.8,0,0,0,0,0.231,89.17,147.99,0.04,1019,1.8,272,3.4000000000000004
2019,1,1,17,30,19.6,0,0,0,0,17.8,0,0,0,0,0.231,89.17,151.39000000000001,0.04,1019,1.8,274,3.4000000000000004
2019,1,1,17,45,19.5,0,0,0,0,18,0,0,0,0,0.231,91.04,154.8,0.04,1019,1.9000000000000001,276,3.4000000000000004
2019,1,1,18,0,19.5,0,0,0,0,18,0,0,0,0,0.231,91.04,158.20000000000002,0.04,1019,1.9000000000000001,278,3.3000000000000003
2019,1,1,18,15,19.5,0,0,0,0,18,0,0,0,0,0.23,91.04,161.61,0.04,1019,1.9000000000000001,281,3.4000000000000004
2019,1,1,18,30,19.5,0,0,0,0,18,0,0,0,0,0.23,91.04,165.01,0.04,1019,1.9000000000000001,283,3.4000000000000004
2019,1,1,18,45,19.5,0,0,0,0,18.3,0,0,0,0,0.23,92.57000000000001,168.4,0.04,1019,2,285,3.4000000000000004
2019,1,1,19,0,19.400000000000002,0,0,0,0,18.3,0,0,0,0,0.23,93.15,171.78,0.04,1019,2,288,3.4000000000000004
2019,1,1,19,15,19.400000000000002,0,0,0,0,18.3,0,0,0,0,0.23,93.15,175.08,0.04,1019,2,290,3.4000000000000004
2019,1,1,19,30,19.400000000000002,0,0,0,0,18.3,0,0,0,0,0.23,93.15,177.91,0.04,1019,2,292,3.4000000000000004
2019,1,1,19,45,19.400000000000002,0,0,0,0,18.5,0,0,0,0,0.23,94.77,177.17000000000002,0.04,1019,2,294,3.4000000000000004
2019,1,1,20,0,19.400000000000002,0,0,0,0,18.5,0,0,0,0,0.23,94.77,174.07,0.04,1019,2,296,3.4000000000000004
2019,1,1,20,15,19.400000000000002,0,0,0,0,18.5,0,0,0,0,0.23,94.77,170.74,0.04,1019,2,298,3.4000000000000004
2019,1,1,20,30,19.400000000000002,0,0,0,0,18.5,0,0,0,0,0.23,94.68,167.36,0.04,1018,2.1,299,3.4000000000000004
2019,1,1,20,45,19.400000000000002,0,0,0,0,18.7,0,0,0,0,0.23,95.99000000000001,163.96,0.04,1018,2.1,300,3.4000000000000004
2019,1,1,21,0,19.3,0,0,0,0,18.7,0,0,0,0,0.23,96.58,160.55,0.04,1018,2.1,302,3.4000000000000004
2019,1,1,21,15,19.3,0,0,0,0,18.7,0,0,0,0,0.23,96.58,157.15,0.04,1018,2.1,303,3.4000000000000004
2019,1,1,21,30,19.3,0,0,0,0,18.7,0,0,0,0,0.23,96.58,153.74,0.04,1018,2,304,3.4000000000000004
2019,1,1,21,45,19.3,0,0,0,0,18.900000000000002,0,0,0,0,0.23,97.48,150.34,0.04,1018,2,305,3.4000000000000004
2019,1,1,22,0,19.3,0,0,0,0,18.900000000000002,0,0,0,0,0.23,97.48,146.94,0.04,1018,2,306,3.4000000000000004
2019,1,1,22,15,19.3,0,0,0,0,18.900000000000002,0,0,0,0,0.23,97.48,143.55,0.04,1018,2,308,3.3000000000000003
2019,1,1,22,30,19.3,0,0,0,0,18.900000000000002,0,0,0,0,0.23,97.48,140.17000000000002,0.04,1018,2,309,3.3000000000000003
2019,1,1,22,45,19.200000000000003,0,0,0,0,18.900000000000002,0,0,1,0,0.23,98.45,136.79,0.04,1018,2,311,3.2
2019,1,1,23,0,19.200000000000003,0,0,0,0,18.900000000000002,0,0,0,0,0.23,98.45,133.42000000000002,0.04,1018,2,312,3.2
2019,1,1,23,15,19.200000000000003,0,0,0,0,18.900000000000002,0,0,0,0,0.23,98.45,130.06,0.04,1018,2,312,3.2
2019,1,1,23,30,19.200000000000003,0,0,0,0,18.900000000000002,0,0,0,0,0.23,98.45,126.71000000000001,0.04,1018,2,312,3.2
2019,1,1,23,45,19.200000000000003,0,0,0,0,18.900000000000002,0,0,0,0,0.23,98.45,123.38000000000001,0.04,1018,2,312,3.2
2019,1,2,0,0,19.1,0,0,0,0,18.900000000000002,0,0,0,0,0.23,98.61,120.05,0.04,1018,1.9000000000000001,320,2.9000000000000004
2019,1,2,0,15,19.1,0,0,0,0,18.900000000000002,0,0,0,0,0.23,98.71000000000001,116.75,0.04,1019,1.8,323,2.8000000000000003
2019,1,2,0,30,19,0,0,0,0,18.900000000000002,0,0,0,0,0.23,99.32000000000001,113.46000000000001,0.04,1019,1.8,325,2.8000000000000003
2019,1,2,0,45,19,0,0,0,0,18.6,0,0,0,0,0.231,97.83,110.18,0.04,1019,1.8,327,2.7
2019,1,2,1,0,18.900000000000002,0,0,0,0,18.6,0,0,0,0,0.231,98.44,106.93,0.04,1019,1.8,330,2.6
2019,1,2,1,15,19,0,0,0,0,18.6,0,0,0,0,0.231,97.83,103.71000000000001,0.04,1019,1.8,333,2.5
2019,1,2,1,30,19,0,0,0,0,18.6,0,0,0,0,0.231,97.83,100.5,0.04,1019,1.7000000000000002,337,2.4000000000000004
2019,1,2,1,45,19,0,0,0,0,18.2,0,0,0,0,0.231,94.85000000000001,97.33,0.04,1020,1.7000000000000002,340,2.3000000000000003
2019,1,2,2,0,19,0,0,0,0,18.2,0,0,0,0,0.231,94.85000000000001,94.18,0.04,1020,1.7000000000000002,343,2.2
2019,1,2,2,15,19.400000000000002,0,0,0,0,18.2,0,0,0,0,0.231,92.53,91.08,0.04,1020,1.7000000000000002,259,2.2
2019,1,2,2,30,19.8,14,36,16,0,18.2,14,36,0,16,0.232,90.26,87.73,0.04,1020,1.7000000000000002,175,2.2
2019,1,2,2,45,20.200000000000003,35,137,48,0,17.400000000000002,35,137,0,48,0.232,84.09,84.82000000000001,0.04,1020,1.6,90,2.2
2019,1,2,3,0,20.6,55,241,89,0,17.400000000000002,55,241,0,89,0.232,82.13,81.89,0.04,1021,1.6,6,2.2
2019,1,2,3,15,21,71,333,134,0,17.400000000000002,71,333,0,134,0.232,80.14,78.99,0.04,1021,1.6,11,2.3000000000000003
2019,1,2,3,30,21.400000000000002,84,409,182,0,17.400000000000002,84,409,0,182,0.233,78.2,76.14,0.04,1021,1.6,16,2.3000000000000003
2019,1,2,3,45,21.900000000000002,95,475,231,0,16,95,475,0,231,0.233,69.23,73.35000000000001,0.04,1021,1.6,21,2.3000000000000003
2019,1,2,4,0,22.3,105,528,280,2,16,132,52,0,149,0.233,67.57000000000001,70.63,0.04,1021,1.6,26,2.4000000000000004
2019,1,2,4,15,22.8,113,573,328,2,16,157,88,0,190,0.233,65.56,68,0.04,1021,1.6,31,2.4000000000000004
2019,1,2,4,30,23.3,120,611,374,1,16,120,611,0,374,0.233,63.61,65.46000000000001,0.04,1021,1.6,37,2.4000000000000004
2019,1,2,4,45,23.8,126,644,418,1,13.8,126,644,0,418,0.233,53.56,63.02,0.04,1021,1.6,43,2.4000000000000004
2019,1,2,5,0,24.3,131,671,460,1,13.8,131,671,0,460,0.234,51.980000000000004,60.7,0.04,1021,1.6,48,2.4000000000000004
2019,1,2,5,15,24.6,136,694,499,1,13.8,136,694,0,499,0.234,51.06,58.52,0.04,1021,1.6,52,2.3000000000000003
2019,1,2,5,30,24.900000000000002,139,714,533,0,13.8,139,714,0,533,0.234,50.160000000000004,56.480000000000004,0.04,1021,1.6,56,2.2
2019,1,2,5,45,25.3,173,645,547,0,12.700000000000001,173,645,0,547,0.234,45.49,54.61,0.04,1020,1.6,59,2
2019,1,2,6,0,25.6,177,660,575,0,12.700000000000001,177,660,0,575,0.234,44.69,52.93,0.04,1020,1.6,63,1.9000000000000001
2019,1,2,6,15,25.900000000000002,181,672,599,0,12.700000000000001,181,672,0,599,0.234,43.910000000000004,51.44,0.04,1020,1.6,65,1.7000000000000002
2019,1,2,6,30,26.200000000000003,183,682,620,1,12.700000000000001,183,682,0,620,0.234,43.14,50.18,0.04,1020,1.6,68,1.5
2019,1,2,6,45,26.400000000000002,188,684,635,1,11.9,188,684,0,635,0.234,40.57,49.15,0.04,1019,1.6,70,1.3
2019,1,2,7,0,26.700000000000003,189,689,647,0,11.9,189,689,0,647,0.234,39.86,48.370000000000005,0.04,1019,1.6,73,1.1
2019,1,2,7,15,26.900000000000002,190,693,655,0,11.9,190,693,0,655,0.234,39.39,47.86,0.04,1019,1.6,97,1
2019,1,2,7,30,27.1,191,695,659,0,11.9,191,695,0,659,0.234,38.94,47.62,0.04,1019,1.6,121,0.8
2019,1,2,7,45,27.3,192,692,658,0,11.4,192,692,0,658,0.234,37.2,47.660000000000004,0.04,1018,1.6,145,0.7000000000000001
2019,1,2,8,0,27.5,191,690,653,0,11.4,191,690,0,653,0.234,36.77,47.97,0.04,1018,1.6,170,0.5
2019,1,2,8,15,27.5,190,686,644,0,11.4,190,686,0,644,0.234,36.77,48.56,0.04,1018,1.6,185,0.5
2019,1,2,8,30,27.5,186,679,628,0,11.4,186,679,0,628,0.234,36.77,49.4,0.04,1018,1.6,201,0.6000000000000001
2019,1,2,8,45,27.6,179,683,614,1,11.9,179,683,0,614,0.234,37.71,50.5,0.04,1018,1.6,216,0.6000000000000001
2019,1,2,9,0,27.6,176,673,592,0,11.9,176,673,0,592,0.234,37.71,51.82,0.04,1018,1.6,232,0.7000000000000001
2019,1,2,9,15,27.6,173,662,568,2,11.9,267,288,0,439,0.234,37.71,53.370000000000005,0.04,1018,1.5,235,0.7000000000000001
2019,1,2,9,30,27.5,169,647,539,1,11.9,169,647,0,539,0.234,37.93,55.1,0.04,1018,1.5,238,0.8
2019,1,2,9,45,27.5,164,629,507,2,11.9,245,234,0,372,0.234,38.03,57.02,0.04,1018,1.5,241,0.8
2019,1,2,10,0,27.400000000000002,159,608,471,7,11.9,220,287,0,367,0.234,38.25,59.1,0.04,1018,1.5,244,0.8
2019,1,2,10,15,27.200000000000003,152,582,432,7,11.9,202,285,0,338,0.234,38.7,61.32,0.04,1018,1.5,246,0.9
2019,1,2,10,30,27.1,145,553,390,7,11.9,189,228,0,290,0.234,38.93,63.67,0.04,1018,1.5,248,0.9
2019,1,2,10,45,26.900000000000002,136,518,346,1,11.8,136,518,0,346,0.23500000000000001,38.980000000000004,66.14,0.04,1018,1.5,250,0.9
2019,1,2,11,0,26.8,127,478,300,1,11.8,127,478,0,300,0.23500000000000001,39.2,68.7,0.04,1018,1.5,252,1
2019,1,2,11,15,26.400000000000002,116,434,254,1,11.8,116,434,0,254,0.23500000000000001,40.13,71.36,0.04,1018,1.4000000000000001,251,1
2019,1,2,11,30,25.900000000000002,102,380,206,1,11.8,102,380,0,206,0.23500000000000001,41.33,74.10000000000001,0.04,1018,1.4000000000000001,250,1
2019,1,2,11,45,25.5,87,317,159,0,11.8,87,317,0,159,0.23500000000000001,42.44,76.91,0.04,1019,1.4000000000000001,249,1.1
2019,1,2,12,0,25.1,69,245,113,0,11.8,69,245,0,113,0.23500000000000001,43.46,79.77,0.04,1019,1.4000000000000001,249,1.1
2019,1,2,12,15,24.8,49,164,70,0,11.8,49,164,0,70,0.23500000000000001,44.24,82.68,0.04,1019,1.4000000000000001,248,1.2000000000000002
2019,1,2,12,30,24.5,26,80,32,0,11.8,26,80,0,32,0.23500000000000001,45.03,85.62,0.04,1019,1.4000000000000001,248,1.2000000000000002
2019,1,2,12,45,24.200000000000003,7,15,7,0,12.3,7,15,0,7,0.23500000000000001,47.34,88.5,0.04,1019,1.4000000000000001,248,1.3
2019,1,2,13,0,23.900000000000002,0,0,0,0,12.3,0,0,0,0,0.23600000000000002,48.2,91.92,0.04,1019,1.4000000000000001,248,1.4000000000000001
2019,1,2,13,15,23.700000000000003,0,0,0,0,12.3,0,0,0,0,0.23600000000000002,48.83,95.03,0.04,1020,1.4000000000000001,244,1.3
2019,1,2,13,30,23.5,0,0,0,0,12.3,0,0,0,0,0.23600000000000002,49.42,98.19,0.04,1020,1.4000000000000001,240,1.3
2019,1,2,13,45,23.200000000000003,0,0,0,0,13,0,0,0,0,0.23600000000000002,52.63,101.37,0.04,1020,1.4000000000000001,236,1.2000000000000002
2019,1,2,14,0,23,0,0,0,0,13,0,0,0,0,0.23600000000000002,53.27,104.58,0.04,1020,1.4000000000000001,232,1.2000000000000002
2019,1,2,14,15,22.900000000000002,0,0,0,0,13,0,0,0,0,0.23600000000000002,53.59,107.82000000000001,0.04,1020,1.4000000000000001,225,1.2000000000000002
2019,1,2,14,30,22.700000000000003,0,0,0,0,13,0,0,0,0,0.23700000000000002,54.24,111.07000000000001,0.04,1020,1.4000000000000001,219,1.1
2019,1,2,14,45,22.5,0,0,0,0,13.100000000000001,0,0,0,0,0.23700000000000002,55.14,114.35000000000001,0.04,1020,1.4000000000000001,212,1.1
2019,1,2,15,0,22.3,0,0,0,0,13.100000000000001,0,0,0,0,0.23700000000000002,55.82,117.65,0.04,1020,1.4000000000000001,205,1
2019,1,2,15,15,22.200000000000003,0,0,0,0,13,0,0,0,0,0.23700000000000002,56.160000000000004,120.96000000000001,0.04,1020,1.4000000000000001,206,1
2019,1,2,15,30,22.1,0,0,0,0,13,0,0,0,0,0.23700000000000002,56.5,124.28,0.04,1020,1.4000000000000001,206,0.9
2019,1,2,15,45,21.900000000000002,0,0,0,0,12.9,0,0,0,0,0.23800000000000002,56.480000000000004,127.62,0.04,1020,1.4000000000000001,207,0.9
2019,1,2,16,0,21.8,0,0,0,7,12.9,0,0,0,0,0.23800000000000002,56.83,130.98,0.04,1020,1.4000000000000001,207,0.9
2019,1,2,16,15,21.700000000000003,0,0,0,7,12.9,0,0,0,0,0.23800000000000002,57.18,134.34,0.04,1020,1.4000000000000001,218,0.8
2019,1,2,16,30,21.5,0,0,0,3,12.9,0,0,0,0,0.23800000000000002,57.88,137.71,0.04,1020,1.4000000000000001,229,0.8
2019,1,2,16,45,21.400000000000002,0,0,0,1,12.700000000000001,0,0,0,0,0.23800000000000002,57.57,141.09,0.04,1020,1.4000000000000001,239,0.7000000000000001
2019,1,2,17,0,21.3,0,0,0,7,12.700000000000001,0,0,0,0,0.23800000000000002,57.92,144.48,0.04,1020,1.4000000000000001,250,0.7000000000000001
2019,1,2,17,15,21.200000000000003,0,0,0,7,12.700000000000001,0,0,0,0,0.23700000000000002,58.27,147.87,0.04,1020,1.4000000000000001,256,0.7000000000000001
2019,1,2,17,30,21,0,0,0,0,12.700000000000001,0,0,0,0,0.23700000000000002,58.99,151.27,0.04,1020,1.4000000000000001,263,0.7000000000000001
2019,1,2,17,45,20.900000000000002,0,0,0,0,12.4,0,0,0,0,0.23700000000000002,58.33,154.67000000000002,0.04,1020,1.4000000000000001,269,0.6000000000000001
2019,1,2,18,0,20.8,0,0,0,0,12.4,0,0,0,0,0.23700000000000002,58.69,158.08,0.04,1020,1.4000000000000001,276,0.6000000000000001
2019,1,2,18,15,20.6,0,0,0,0,12.4,0,0,0,0,0.23700000000000002,59.410000000000004,161.49,0.04,1020,1.4000000000000001,232,0.6000000000000001
2019,1,2,18,30,20.400000000000002,0,0,0,0,12.4,0,0,0,0,0.23600000000000002,60.14,164.89000000000001,0.04,1020,1.5,188,0.7000000000000001
2019,1,2,18,45,20.3,0,0,0,0,12,0,0,0,0,0.23600000000000002,58.83,168.28,0.04,1020,1.5,144,0.7000000000000001
2019,1,2,19,0,20.1,0,0,0,0,12,0,0,1,0,0.23600000000000002,59.56,171.65,0.04,1020,1.5,100,0.7000000000000001
2019,1,2,19,15,19.900000000000002,0,0,0,0,12,0,0,1,0,0.23600000000000002,60.300000000000004,174.94,0.04,1020,1.5,94,0.8
2019,1,2,19,30,19.8,0,0,0,0,12,0,0,1,0,0.23600000000000002,60.67,177.78,0.04,1020,1.5,88,1
2019,1,2,19,45,19.6,0,0,0,0,11.5,0,0,1,0,0.23500000000000001,59.44,177.20000000000002,0.04,1020,1.5,81,1.1
2019,1,2,20,0,19.400000000000002,0,0,0,0,11.5,0,0,0,0,0.23500000000000001,60.18,174.15,0.04,1020,1.5,75,1.2000000000000002
2019,1,2,20,15,19.3,0,0,0,0,11.5,0,0,0,0,0.23500000000000001,60.550000000000004,170.82,0.04,1020,1.5,70,1.3
2019,1,2,20,30,19.200000000000003,0,0,0,0,11.5,0,0,0,0,0.23500000000000001,60.93,167.45000000000002,0.04,1020,1.5,64,1.4000000000000001
2019,1,2,20,45,19,0,0,0,0,10.8,0,0,0,0,0.23500000000000001,59,164.05,0.04,1020,1.5,59,1.4000000000000001
2019,1,2,21,0,18.900000000000002,0,0,0,0,10.8,0,0,0,0,0.234,59.370000000000005,160.65,0.04,1020,1.5,54,1.5
2019,1,2,21,15,18.7,0,0,0,0,10.8,0,0,1,0,0.234,60.11,157.24,0.04,1020,1.5,49,1.6
2019,1,2,21,30,18.6,0,0,0,0,10.8,0,0,1,0,0.234,60.49,153.83,0.04,1020,1.5,44,1.7000000000000002
2019,1,2,21,45,18.5,0,0,0,0,10.200000000000001,0,0,1,0,0.234,58.61,150.43,0.04,1020,1.5,39,1.7000000000000002
2019,1,2,22,0,18.400000000000002,0,0,0,0,10.200000000000001,0,0,0,0,0.234,58.980000000000004,147.03,0.04,1020,1.5,34,1.8
2019,1,2,22,15,18.2,0,0,0,0,10.200000000000001,0,0,0,0,0.234,59.72,143.64000000000001,0.04,1020,1.5,34,2
2019,1,2,22,30,18.1,0,0,0,7,10.200000000000001,0,0,0,0,0.234,60.1,140.25,0.04,1020,1.5,34,2.1
2019,1,2,22,45,18,0,0,0,7,9.8,0,0,0,0,0.234,58.68,136.88,0.04,1020,1.5,34,2.2
2019,1,2,23,0,17.900000000000002,0,0,0,3,9.8,0,0,0,0,0.234,59.050000000000004,133.5,0.04,1020,1.5,34,2.4000000000000004
2019,1,2,23,15,17.900000000000002,0,0,0,1,9.8,0,0,0,0,0.234,59.050000000000004,130.14000000000001,0.04,1020,1.5,34,2.4000000000000004
2019,1,2,23,30,17.900000000000002,0,0,0,0,9.8,0,0,0,0,0.234,59.050000000000004,126.79,0.04,1020,1.5,34,2.4000000000000004
