Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2017,1,1,5,30,23.8,227,437,468,1,7.6000000000000005,227,437,0,468,0.242,35.53,56.49,0.04,1018,1.2000000000000002,75,4.1000000000000005
2017,1,1,5,45,24.3,241,434,493,1,6.9,241,434,0,493,0.242,32.8,54.620000000000005,0.04,1018,1.2000000000000002,75,4
2017,1,1,6,0,24.8,249,448,520,1,6.9,249,448,0,520,0.242,31.830000000000002,52.94,0.04,1018,1.2000000000000002,75,4
2017,1,1,6,15,25.1,256,461,543,0,6.9,256,461,0,543,0.242,31.240000000000002,51.46,0.04,1017,1.2000000000000002,76,3.9000000000000004
2017,1,1,6,30,25.400000000000002,261,471,563,0,6.9,261,471,0,563,0.242,30.69,50.2,0.04,1017,1.2000000000000002,77,3.7
2017,1,1,6,45,25.8,266,477,578,0,6.300000000000001,266,477,0,578,0.242,28.75,49.18,0.04,1017,1.2000000000000002,77,3.6
2017,1,1,7,0,26.1,269,482,590,0,6.300000000000001,269,482,0,590,0.242,28.25,48.410000000000004,0.04,1017,1.2000000000000002,78,3.5
2017,1,1,7,15,26.3,271,486,597,0,6.300000000000001,271,486,0,597,0.242,27.89,47.9,0.04,1016,1.2000000000000002,79,3.4000000000000004
2017,1,1,7,30,26.5,272,488,601,0,6.300000000000001,272,488,0,601,0.242,27.560000000000002,47.660000000000004,0.04,1016,1.2000000000000002,80,3.2
2017,1,1,7,45,26.700000000000003,273,486,600,0,6.300000000000001,273,486,0,600,0.242,27.26,47.71,0.04,1016,1.2000000000000002,82,3
2017,1,1,8,0,26.900000000000002,272,484,595,0,6.300000000000001,272,484,0,595,0.242,26.92,48.02,0.04,1015,1.2000000000000002,83,2.9000000000000004
2017,1,1,8,15,27,266,479,583,0,6.300000000000001,266,479,0,583,0.242,26.76,48.61,0.04,1015,1.2000000000000002,83,2.7
2017,1,1,8,30,27,262,473,570,0,6.300000000000001,262,473,0,570,0.242,26.76,49.46,0.04,1015,1.2000000000000002,84,2.6
2017,1,1,8,45,27.1,253,480,557,0,7,253,480,0,557,0.242,28.02,50.56,0.04,1015,1.2000000000000002,85,2.4000000000000004
2017,1,1,9,0,27.200000000000003,247,469,536,0,7,247,469,0,536,0.242,27.86,51.89,0.04,1015,1.2000000000000002,86,2.3000000000000003
2017,1,1,9,15,27.200000000000003,240,456,512,0,7,240,456,0,512,0.242,27.86,53.43,0.04,1015,1.2000000000000002,86,2.2
2017,1,1,9,30,27.1,232,440,484,0,7,232,440,0,484,0.242,27.990000000000002,55.17,0.04,1014,1.2000000000000002,86,2.1
2017,1,1,9,45,27.1,224,420,452,0,8,224,420,0,452,0.242,30,57.09,0.04,1014,1.2000000000000002,86,2
2017,1,1,10,0,27,213,400,418,0,8,213,400,0,418,0.242,30.17,59.17,0.04,1014,1.2000000000000002,87,1.9000000000000001
2017,1,1,10,15,26.8,200,376,380,2,8,213,176,0,297,0.242,30.53,61.39,0.04,1014,1.2000000000000002,87,1.7000000000000002
2017,1,1,10,30,26.6,186,350,341,1,8,186,350,0,341,0.242,30.89,63.74,0.04,1014,1.2000000000000002,87,1.6
2017,1,1,10,45,26.400000000000002,171,317,298,1,8.4,171,317,0,298,0.242,32.02,66.21000000000001,0.04,1014,1.2000000000000002,87,1.4000000000000001
2017,1,1,11,0,26.1,153,284,255,1,8.4,153,284,0,255,0.242,32.59,68.77,0.04,1014,1.2000000000000002,87,1.3
2017,1,1,11,15,25.6,132,248,211,1,8.4,132,248,0,211,0.242,33.57,71.43,0.04,1014,1.2000000000000002,86,1.2000000000000002
2017,1,1,11,30,25.1,110,208,167,1,8.4,110,208,0,167,0.242,34.61,74.17,0.04,1015,1.2000000000000002,84,1.2000000000000002
2017,1,1,11,45,24.6,86,162,122,0,7.7,86,162,0,122,0.242,33.9,76.98,0.04,1015,1.2000000000000002,83,1.2000000000000002
2017,1,1,12,0,24,61,118,81,0,7.7,61,118,0,81,0.242,35.14,79.84,0.04,1015,1.2000000000000002,81,1.1
2017,1,1,12,15,23.8,36,73,45,0,7.7,36,73,0,45,0.242,35.56,82.75,0.04,1015,1.2000000000000002,78,1.2000000000000002
2017,1,1,12,30,23.5,15,33,18,0,7.7,15,33,0,18,0.243,36.21,85.68,0.04,1015,1.2000000000000002,75,1.3
2017,1,1,12,45,23.200000000000003,3,6,4,0,6.5,3,6,0,4,0.243,34.13,88.56,0.04,1015,1.2000000000000002,72,1.4000000000000001
2017,1,1,13,0,23,0,0,0,0,6.5,0,0,0,0,0.243,34.58,91.98,0.04,1016,1.2000000000000002,69,1.5
2017,1,1,13,15,22.8,0,0,0,0,6.5,0,0,0,0,0.243,35,95.10000000000001,0.04,1016,1.2000000000000002,67,1.6
2017,1,1,13,30,22.6,0,0,0,0,6.5,0,0,0,0,0.243,35.43,98.25,0.04,1016,1.3,65,1.7000000000000002
2017,1,1,13,45,22.5,0,0,0,0,6.1000000000000005,0,0,0,0,0.243,34.63,101.44,0.04,1016,1.3,63,1.8
2017,1,1,14,0,22.3,0,0,0,0,6.1000000000000005,0,0,0,0,0.243,35.09,104.65,0.04,1017,1.3,61,2
2017,1,1,14,15,22.1,0,0,0,0,6.1000000000000005,0,0,0,0,0.243,35.51,107.88,0.04,1017,1.3,60,2.1
2017,1,1,14,30,21.900000000000002,0,0,0,0,6.1000000000000005,0,0,0,0,0.244,35.95,111.14,0.04,1017,1.3,60,2.2
2017,1,1,14,45,21.700000000000003,0,0,0,0,6.7,0,0,0,0,0.244,37.85,114.41,0.04,1017,1.3,59,2.3000000000000003
2017,1,1,15,0,21.6,0,0,0,0,6.7,0,0,0,0,0.244,38.08,117.71000000000001,0.04,1017,1.3,58,2.4000000000000004
2017,1,1,15,15,21.400000000000002,0,0,0,0,6.7,0,0,0,0,0.244,38.550000000000004,121.02,0.04,1017,1.3,58,2.5
2017,1,1,15,30,21.200000000000003,0,0,0,0,6.7,0,0,0,0,0.244,39.02,124.35000000000001,0.04,1017,1.3,58,2.6
2017,1,1,15,45,21,0,0,0,0,7.4,0,0,0,0,0.244,41.44,127.69,0.04,1017,1.3,58,2.7
2017,1,1,16,0,20.900000000000002,0,0,0,0,7.4,0,0,0,0,0.244,41.730000000000004,131.04,0.04,1018,1.3,58,2.8000000000000003
2017,1,1,16,15,20.700000000000003,0,0,0,0,7.4,0,0,0,0,0.244,42.25,134.4,0.04,1018,1.3,58,2.9000000000000004
2017,1,1,16,30,20.5,0,0,0,0,7.4,0,0,0,0,0.244,42.77,137.77,0.04,1018,1.3,58,2.9000000000000004
2017,1,1,16,45,20.400000000000002,0,0,0,0,7.9,0,0,0,0,0.244,44.54,141.15,0.04,1018,1.3,58,3
2017,1,1,17,0,20.200000000000003,0,0,0,0,7.9,0,0,0,0,0.244,45.09,144.54,0.04,1018,1.3,58,3.1
2017,1,1,17,15,20.1,0,0,0,0,7.9,0,0,0,0,0.244,45.37,147.93,0.04,1018,1.3,58,3.1
2017,1,1,17,30,19.900000000000002,0,0,0,0,7.9,0,0,0,0,0.245,45.93,151.33,0.04,1018,1.3,57,3.2
2017,1,1,17,45,19.8,0,0,0,0,8.3,0,0,0,0,0.245,47.33,154.73,0.04,1017,1.3,57,3.3000000000000003
2017,1,1,18,0,19.6,0,0,0,0,8.3,0,0,0,0,0.245,47.92,158.14000000000001,0.04,1017,1.3,56,3.3000000000000003
2017,1,1,18,15,19.5,0,0,0,0,8.3,0,0,0,0,0.245,48.21,161.54,0.04,1017,1.3,56,3.4000000000000004
2017,1,1,18,30,19.400000000000002,0,0,0,0,8.3,0,0,0,0,0.245,48.51,164.95000000000002,0.04,1017,1.3,55,3.4000000000000004
2017,1,1,18,45,19.3,0,0,0,0,8.4,0,0,0,0,0.245,49.32,168.34,0.04,1017,1.3,54,3.5
2017,1,1,19,0,19.1,0,0,0,0,8.4,0,0,0,0,0.245,49.93,171.71,0.04,1017,1.3,53,3.6
2017,1,1,19,15,19,0,0,0,0,8.4,0,0,0,0,0.245,50.24,175.01,0.04,1017,1.3,53,3.6
2017,1,1,19,30,18.900000000000002,0,0,0,0,8.4,0,0,0,0,0.245,50.56,177.85,0.04,1017,1.3,53,3.6
2017,1,1,19,45,18.8,0,0,0,0,8.3,0,0,0,0,0.246,50.53,177.19,0.04,1017,1.3,52,3.7
2017,1,1,20,0,18.7,0,0,0,0,8.3,0,0,0,0,0.246,50.85,174.11,0.04,1017,1.3,52,3.7
2017,1,1,20,15,18.6,0,0,0,7,8.3,0,0,0,0,0.246,51.17,170.78,0.04,1017,1.3,51,3.8000000000000003
2017,1,1,20,30,18.6,0,0,0,0,8.3,0,0,0,0,0.245,51.17,167.4,0.04,1017,1.3,51,3.8000000000000003
2017,1,1,20,45,18.5,0,0,0,0,8.200000000000001,0,0,0,0,0.245,51.22,164.01,0.04,1017,1.3,51,3.8000000000000003
2017,1,1,21,0,18.400000000000002,0,0,0,0,8.200000000000001,0,0,0,0,0.245,51.54,160.6,0.04,1017,1.3,50,3.8000000000000003
2017,1,1,21,15,18.3,0,0,0,0,8.200000000000001,0,0,0,0,0.245,51.81,157.20000000000002,0.04,1016,1.3,50,3.8000000000000003
2017,1,1,21,30,18.2,0,0,0,0,8.200000000000001,0,0,0,0,0.245,52.13,153.79,0.04,1016,1.3,50,3.9000000000000004
2017,1,1,21,45,18.1,0,0,0,0,8,0,0,0,0,0.245,51.7,150.39000000000001,0.04,1016,1.3,49,3.9000000000000004
2017,1,1,22,0,18.1,0,0,0,0,8,0,0,0,0,0.245,51.7,146.99,0.04,1016,1.3,49,3.9000000000000004
2017,1,1,22,15,18,0,0,0,0,8,0,0,0,0,0.245,52.02,143.6,0.04,1016,1.3,49,3.9000000000000004
2017,1,1,22,30,17.900000000000002,0,0,0,0,8,0,0,0,0,0.245,52.35,140.21,0.04,1016,1.3,49,3.9000000000000004
2017,1,1,22,45,17.900000000000002,0,0,0,0,7.9,0,0,0,0,0.245,52,136.83,0.04,1016,1.3,49,3.9000000000000004
2017,1,1,23,0,17.8,0,0,0,0,7.9,0,0,0,0,0.245,52.33,133.46,0.04,1016,1.3,49,4
2017,1,1,23,15,17.8,0,0,0,0,7.9,0,0,0,0,0.245,52.33,130.1,0.04,1016,1.3,49,4
2017,1,1,23,30,17.8,0,0,0,0,7.9,0,0,0,0,0.245,52.33,126.75,0.04,1016,1.3,49,4
2017,1,1,23,45,17.8,0,0,0,0,7.9,0,0,0,0,0.245,52.33,123.42,0.04,1016,1.3,49,4
2017,1,2,0,0,17.5,0,0,0,0,7.9,0,0,0,0,0.245,53.26,120.09,0.04,1017,1.3,51,4
2017,1,2,0,15,17.400000000000002,0,0,0,0,7.9,0,0,0,0,0.245,53.6,116.79,0.04,1017,1.3,52,4
2017,1,2,0,30,17.400000000000002,0,0,0,0,7.9,0,0,0,0,0.245,53.6,113.5,0.04,1017,1.3,52,4
2017,1,2,0,45,17.3,0,0,0,0,7.9,0,0,0,0,0.245,53.88,110.22,0.04,1017,1.3,52,4
2017,1,2,1,0,17.2,0,0,0,0,7.9,0,0,0,0,0.245,54.22,106.97,0.04,1017,1.3,53,4
2017,1,2,1,15,17.2,0,0,0,0,7.9,0,0,0,0,0.245,54.27,103.74000000000001,0.04,1018,1.3,53,4
2017,1,2,1,30,17.2,0,0,0,0,7.9,0,0,0,0,0.245,54.27,100.54,0.04,1018,1.3,53,4
2017,1,2,1,45,17.2,0,0,0,0,7.800000000000001,0,0,0,0,0.245,54.06,97.36,0.04,1018,1.3,54,4.1000000000000005
2017,1,2,2,0,17.2,0,0,0,0,7.800000000000001,0,0,0,0,0.245,54.06,94.22,0.04,1018,1.3,54,4.1000000000000005
2017,1,2,2,15,17.5,0,0,0,0,7.800000000000001,0,0,0,0,0.245,53.050000000000004,91.10000000000001,0.04,1018,1.3,55,4.2
2017,1,2,2,30,17.900000000000002,6,11,6,0,7.800000000000001,6,11,0,6,0.245,51.78,87.75,0.04,1019,1.3,56,4.3
2017,1,2,2,45,18.2,21,43,25,0,7.800000000000001,21,43,0,25,0.245,50.6,84.84,0.04,1019,1.3,57,4.4
2017,1,2,3,0,18.5,44,85,56,0,7.800000000000001,44,85,0,56,0.245,49.660000000000004,81.91,0.04,1019,1.3,58,4.4
2017,1,2,3,15,18.900000000000002,69,130,94,0,7.800000000000001,69,130,0,94,0.245,48.44,79.01,0.04,1019,1.3,59,4.4
2017,1,2,3,30,19.3,95,174,136,0,7.800000000000001,95,174,0,136,0.245,47.25,76.16,0.04,1019,1.3,60,4.3
2017,1,2,3,45,19.700000000000003,119,220,182,0,7.6000000000000005,119,220,0,182,0.245,45.62,73.37,0.04,1019,1.3,62,4.2
2017,1,2,4,0,20,140,259,226,2,7.6000000000000005,118,6,0,120,0.245,44.78,70.65,0.04,1019,1.3,63,4.2
2017,1,2,4,15,20.6,160,294,270,2,7.7,147,36,0,161,0.245,43.2,68.01,0.04,1020,1.3,65,4.2
2017,1,2,4,30,21.3,177,326,313,1,7.7,177,326,0,313,0.246,41.39,65.47,0.04,1020,1.3,66,4.1000000000000005
2017,1,2,4,45,21.900000000000002,191,365,356,1,6.9,191,365,0,356,0.246,38.02,63.03,0.04,1020,1.3,68,4.1000000000000005
2017,1,2,5,0,22.5,204,391,395,1,7,204,391,0,395,0.246,36.67,60.71,0.04,1020,1.3,70,4.1000000000000005
2017,1,2,5,15,23,216,414,432,1,7,216,414,0,432,0.246,35.58,58.52,0.04,1020,1.3,70,4
2017,1,2,5,30,23.5,226,434,466,1,7,226,434,0,466,0.246,34.52,56.480000000000004,0.04,1020,1.3,71,3.9000000000000004
2017,1,2,5,45,24.1,228,474,503,1,6.4,228,474,0,503,0.246,31.970000000000002,54.61,0.04,1019,1.3,72,3.9000000000000004
2017,1,2,6,0,24.6,235,489,530,1,6.4,235,489,0,530,0.246,31.03,52.910000000000004,0.04,1019,1.3,72,3.8000000000000003
2017,1,2,6,15,25,241,502,554,1,6.4,241,502,0,554,0.246,30.3,51.42,0.04,1019,1.3,73,3.7
2017,1,2,6,30,25.3,246,512,574,0,6.4,246,512,0,574,0.246,29.77,50.15,0.04,1019,1.3,73,3.6
2017,1,2,6,45,25.700000000000003,248,523,591,0,5.800000000000001,248,523,0,591,0.246,28.04,49.120000000000005,0.04,1019,1.3,74,3.4000000000000004
2017,1,2,7,0,26,251,529,603,0,5.800000000000001,251,529,0,603,0.246,27.55,48.34,0.04,1019,1.3,75,3.3000000000000003
2017,1,2,7,15,26.200000000000003,253,533,610,0,5.800000000000001,253,533,0,610,0.246,27.2,47.82,0.04,1018,1.3,76,3.2
2017,1,2,7,30,26.400000000000002,254,534,614,0,5.800000000000001,254,534,0,614,0.246,26.88,47.58,0.04,1018,1.3,77,3
2017,1,2,7,45,26.6,251,540,615,0,5.800000000000001,251,540,0,615,0.246,26.53,47.61,0.04,1018,1.3,78,2.9000000000000004
2017,1,2,8,0,26.8,250,538,611,0,5.800000000000001,250,538,0,611,0.246,26.22,47.92,0.04,1018,1.3,79,2.8000000000000003
2017,1,2,8,15,26.900000000000002,248,534,602,0,5.800000000000001,248,534,0,602,0.246,26.05,48.5,0.04,1017,1.3,80,2.6
2017,1,2,8,30,27,245,527,589,0,5.800000000000001,245,527,0,589,0.246,25.89,49.35,0.04,1017,1.3,82,2.5
2017,1,2,8,45,27.1,226,561,583,0,6.7,226,561,0,583,0.245,27.35,50.44,0.04,1017,1.3,83,2.3000000000000003
2017,1,2,9,0,27.200000000000003,222,551,562,0,6.7,222,551,0,562,0.245,27.19,51.76,0.04,1017,1.3,85,2.2
2017,1,2,9,15,27.200000000000003,216,537,537,0,6.7,216,537,0,537,0.245,27.19,53.300000000000004,0.04,1017,1.3,87,2.1
2017,1,2,9,30,27.200000000000003,210,521,509,0,6.7,210,521,0,509,0.245,27.19,55.04,0.04,1017,1.3,88,2
2017,1,2,9,45,27.200000000000003,202,506,478,1,7.5,202,506,0,478,0.245,28.66,56.95,0.04,1017,1.3,90,1.9000000000000001
2017,1,2,10,0,27.200000000000003,193,484,443,1,7.5,193,484,0,443,0.245,28.66,59.03,0.04,1017,1.3,91,1.8
2017,1,2,10,15,27,184,459,405,0,7.5,184,459,0,405,0.245,29,61.25,0.04,1017,1.3,92,1.6
2017,1,2,10,30,26.8,173,431,364,1,7.5,173,431,0,364,0.245,29.34,63.6,0.04,1017,1.3,93,1.5
2017,1,2,10,45,26.700000000000003,160,401,322,1,7.5,160,401,0,322,0.245,29.7,66.07000000000001,0.04,1017,1.3,94,1.3
2017,1,2,11,0,26.5,145,364,278,1,7.5,145,364,0,278,0.244,30.05,68.63,0.04,1017,1.3,95,1.2000000000000002
2017,1,2,11,15,26,129,323,233,1,7.5,129,323,0,233,0.244,30.95,71.29,0.04,1017,1.3,95,1.1
2017,1,2,11,30,25.5,111,276,187,1,7.5,111,276,0,187,0.244,31.87,74.03,0.04,1017,1.3,94,1
2017,1,2,11,45,25,90,224,141,0,7.2,90,224,0,141,0.244,32.15,76.84,0.04,1017,1.3,93,1
2017,1,2,12,0,24.5,67,168,98,0,7.2,67,168,0,98,0.244,33.12,79.7,0.04,1017,1.3,92,0.9
2017,1,2,12,15,24.200000000000003,43,109,57,0,7.2,43,109,0,57,0.245,33.72,82.62,0.04,1017,1.3,87,0.9
2017,1,2,12,30,23.900000000000002,20,52,24,0,7.2,20,52,0,24,0.245,34.33,85.55,0.04,1017,1.3,82,0.9
2017,1,2,12,45,23.6,5,10,5,0,7,5,10,0,5,0.245,34.44,88.44,0.04,1017,1.3,77,1
2017,1,2,13,0,23.3,0,0,0,0,7,0,0,0,0,0.245,35.1,91.85000000000001,0.04,1018,1.3,72,1
2017,1,2,13,15,23.200000000000003,0,0,0,0,7,0,0,0,0,0.245,35.31,94.97,0.04,1018,1.3,69,1.1
2017,1,2,13,30,23,0,0,0,0,7,0,0,0,0,0.245,35.74,98.12,0.04,1018,1.3,65,1.2000000000000002
2017,1,2,13,45,22.900000000000002,0,0,0,0,6.300000000000001,0,0,0,0,0.245,34.17,101.3,0.04,1018,1.3,62,1.3
2017,1,2,14,0,22.700000000000003,0,0,0,0,6.300000000000001,0,0,0,0,0.245,34.59,104.51,0.04,1018,1.3,59,1.4000000000000001
2017,1,2,14,15,22.5,0,0,0,0,6.300000000000001,0,0,0,0,0.245,35.01,107.75,0.04,1018,1.3,58,1.5
2017,1,2,14,30,22.400000000000002,0,0,0,0,6.300000000000001,0,0,0,0,0.246,35.26,111.01,0.04,1019,1.3,58,1.7000000000000002
2017,1,2,14,45,22.200000000000003,0,0,0,0,5.9,0,0,0,0,0.246,34.72,114.28,0.04,1019,1.3,57,1.8
2017,1,2,15,0,22,0,0,0,0,5.9,0,0,0,0,0.246,35.15,117.58,0.04,1019,1.3,57,1.9000000000000001
2017,1,2,15,15,21.900000000000002,0,0,0,0,5.9,0,0,0,0,0.246,35.36,120.89,0.04,1019,1.3,57,2
2017,1,2,15,30,21.700000000000003,0,0,0,0,5.9,0,0,0,0,0.246,35.800000000000004,124.22,0.04,1019,1.2000000000000002,57,2.1
2017,1,2,15,45,21.5,0,0,0,0,6.5,0,0,0,0,0.246,37.7,127.56,0.04,1019,1.2000000000000002,58,2.2
2017,1,2,16,0,21.3,0,0,0,0,6.5,0,0,0,0,0.246,38.17,130.91,0.04,1019,1.2000000000000002,58,2.3000000000000003
2017,1,2,16,15,21.1,0,0,0,0,6.5,0,0,0,0,0.246,38.64,134.27,0.04,1019,1.2000000000000002,58,2.3000000000000003
2017,1,2,16,30,20.900000000000002,0,0,0,0,6.5,0,0,0,0,0.246,39.11,137.65,0.04,1019,1.2000000000000002,59,2.3000000000000003
2017,1,2,16,45,20.8,0,0,0,0,7.2,0,0,0,0,0.247,41.26,141.03,0.04,1019,1.2000000000000002,59,2.4000000000000004
2017,1,2,17,0,20.6,0,0,0,0,7.2,0,0,0,0,0.247,41.77,144.42000000000002,0.04,1019,1.2000000000000002,59,2.4000000000000004
2017,1,2,17,15,20.400000000000002,0,0,0,0,7.2,0,0,0,0,0.247,42.28,147.81,0.04,1019,1.2000000000000002,60,2.4000000000000004
2017,1,2,17,30,20.3,0,0,0,0,7.2,0,0,0,0,0.247,42.54,151.21,0.04,1019,1.2000000000000002,60,2.4000000000000004
2017,1,2,17,45,20.1,0,0,0,0,7.6000000000000005,0,0,0,0,0.247,44.44,154.61,0.04,1019,1.2000000000000002,61,2.4000000000000004
2017,1,2,18,0,19.900000000000002,0,0,0,0,7.6000000000000005,0,0,0,0,0.247,44.95,158.02,0.04,1018,1.2000000000000002,62,2.4000000000000004
2017,1,2,18,15,19.8,0,0,0,0,7.6000000000000005,0,0,0,0,0.247,45.230000000000004,161.42000000000002,0.04,1018,1.2000000000000002,62,2.4000000000000004
2017,1,2,18,30,19.700000000000003,0,0,0,0,7.6000000000000005,0,0,0,0,0.247,45.51,164.83,0.04,1018,1.2000000000000002,62,2.3000000000000003
2017,1,2,18,45,19.6,0,0,0,0,7.800000000000001,0,0,0,0,0.247,46.4,168.22,0.04,1018,1.2000000000000002,62,2.3000000000000003
2017,1,2,19,0,19.400000000000002,0,0,0,0,7.800000000000001,0,0,0,0,0.247,46.980000000000004,171.59,0.04,1018,1.2000000000000002,63,2.3000000000000003
2017,1,2,19,15,19.3,0,0,0,0,7.800000000000001,0,0,0,0,0.247,47.27,174.88,0.04,1018,1.2000000000000002,63,2.3000000000000003
2017,1,2,19,30,19.200000000000003,0,0,0,0,7.800000000000001,0,0,0,0,0.247,47.57,177.71,0.04,1018,1.2000000000000002,62,2.3000000000000003
2017,1,2,19,45,19.1,0,0,0,0,8,0,0,0,0,0.247,48.59,177.21,0.04,1018,1.2000000000000002,62,2.3000000000000003
2017,1,2,20,0,19,0,0,0,0,8,0,0,0,0,0.247,48.9,174.18,0.04,1018,1.2000000000000002,62,2.3000000000000003
2017,1,2,20,15,18.8,0,0,0,0,8,0,0,0,0,0.247,49.51,170.87,0.04,1018,1.2000000000000002,60,2.4000000000000004
2017,1,2,20,30,18.7,0,0,0,0,8,0,0,0,0,0.247,49.82,167.49,0.04,1018,1.1,58,2.4000000000000004
2017,1,2,20,45,18.6,0,0,0,0,8.200000000000001,0,0,0,0,0.247,50.61,164.1,0.04,1017,1.1,57,2.4000000000000004
2017,1,2,21,0,18.5,0,0,0,0,8.200000000000001,0,0,0,0,0.247,50.93,160.69,0.04,1017,1.1,55,2.4000000000000004
2017,1,2,21,15,18.400000000000002,0,0,0,0,8.200000000000001,0,0,0,0,0.247,51.25,157.29,0.04,1017,1.1,53,2.5
2017,1,2,21,30,18.400000000000002,0,0,0,0,8.200000000000001,0,0,0,0,0.247,51.25,153.88,0.04,1017,1.1,51,2.6
2017,1,2,21,45,18.3,0,0,0,0,8.3,0,0,0,0,0.247,52.13,150.48,0.04,1017,1.1,50,2.6
2017,1,2,22,0,18.2,0,0,0,0,8.3,0,0,0,0,0.247,52.45,147.08,0.04,1017,1.1,48,2.7
2017,1,2,22,15,18.1,0,0,0,0,8.3,0,0,0,0,0.247,52.78,143.69,0.04,1017,1.1,47,2.7
2017,1,2,22,30,18,0,0,0,0,8.3,0,0,0,0,0.247,53.11,140.3,0.04,1017,1.1,47,2.7
2017,1,2,22,45,18,0,0,0,0,8.4,0,0,0,0,0.247,53.410000000000004,136.92000000000002,0.04,1017,1.1,46,2.8000000000000003
2017,1,2,23,0,17.900000000000002,0,0,0,0,8.4,0,0,0,0,0.247,53.75,133.55,0.04,1017,1.1,45,2.8000000000000003
2017,1,2,23,15,17.900000000000002,0,0,0,0,8.4,0,0,0,0,0.247,53.75,130.19,0.04,1017,1.1,45,2.8000000000000003
2017,1,2,23,30,17.900000000000002,0,0,0,0,8.4,0,0,0,0,0.247,53.75,126.83,0.04,1017,1.1,45,2.8000000000000003
2017,1,2,23,45,17.900000000000002,0,0,0,0,8.4,0,0,0,0,0.247,53.75,123.5,0.04,1017,1.1,45,2.8000000000000003
2017,1,3,0,0,17.6,0,0,0,0,8.5,0,0,0,0,0.247,55.02,120.17,0.04,1017,1.1,46,3
2017,1,3,0,15,17.6,0,0,0,0,8.5,0,0,0,0,0.247,55.02,116.86,0.04,1017,1.1,47,3
2017,1,3,0,30,17.5,0,0,0,0,8.5,0,0,0,0,0.247,55.42,113.57000000000001,0.04,1018,1.1,48,3
